PARTY_ID,TYPE,SEATS_TOTAL,GROUP_ID,UPDATE_STATUS,UPDATE_TIME
DE01,PARTY,40,GP0601,CONSTITUTIVE,
DE02,PARTY,39,GP0602,CONSTITUTIVE,
DE03,PARTY,8,GP0602,CONSTITUTIVE,
DE04,PARTY,12,GP0607,CONSTITUTIVE,
