ID,LANGUAGE_ID,ACRONYM,LABEL
GP0202,LV,PPE,Eiropas Tautas Partijas grupa (Kristigo demokratu grupa)
GP0202,LT,PPE,Europos liaudies partijos grupe (Krikšcioniu demokratu grupe)
GP0202,MT,PPE,Grupp tal-Partit Popolari Ewropew (Grupp Demokratiku-Kristjan)
GP0202,NL,PPE,Fractie van de Europese Volkspartij (Christen-democratische Fractie)
GP0202,PL,PPE,Grupa Europejskiej Partii Ludowej (Chrzescijanscy Demokraci)
GP0202,PT,PPE,Grupo do Partido Popular Europeu (Grupo Democrata-Cristão)
GP0202,RO,PPE,Grupul Partidului Popular European (Grupul Creștin-Democrat)
GP0202,SK,PPE,Skupina Európskej ludovej strany (Krestansko-demokratická skupina)
GP0202,SL,PPE,Skupina Evropske ljudske stranke (skupina krščanskih demokratov)
GP0202,SV,PPE,Europeiska folkpartiets grupp (Kristdemokratiska gruppen)
GP0203,EN,ED,European Democratic Group
GP0203,ES,ED,Grupo Demócrata Europeo
GP0203,BG,ED,Група на Европейските демократи
GP0203,CS,ED,Skupina evropské demokracie
GP0203,DA,ED,Den Europæiske Demokratiske Gruppe
GP0203,DE,ED,Fraktion der Europäischen Demokraten
GP0203,EL,ED,Ομάδα των Ευρωπαίων Δημοκρατών
GP0203,ET,ED,Euroopa demokraatide fraktsioon
GP0203,FI,ED,Euroopan demokraattipuolueen ryhmä
GP0203,FR,ED,Groupe des démocrates européens
GP0203,GA,ED,Grúpa Dhaonlathaigh na hEorpa
GP0203,HR,ED,Klub zastupnika europskih demokrata
GP0203,HU,ED,Európai Demokraták Csoportja
GP0203,IT,ED,Gruppo democratico europeo
GP0203,LV,ED,Eiropas demokratu grupa
GP0203,LT,ED,Europos demokratu grupe
GP0203,MT,ED,Grupp Demokratiku Ewropew
GP0203,NL,ED,Europese Democratische Fractie
GP0203,PL,ED,Grupa Demokracji Europejskiej
GP0203,PT,ED,Grupo dos Democratas Europeus
GP0203,RO,ED,Grupul Democraților Europeni
GP0203,SK,ED,Európska demokratická skupina
GP0203,SL,ED,Skupina Evropski demokrati
GP0203,SV,ED,Gruppen Europeiska demokrater
GP0204,EN,COM,Communist and Allies Group
GP0204,ES,COM,Grupo de Comunistas y afines
GP0204,BG,COM,Група на комунистите и съмишлениците
GP0204,CS,COM,Skupina komunistů a spojenců
GP0204,DA,COM,Gruppen af Kommunister og Beslægtede
GP0204,DE,COM,Fraktion der Kommunisten und Nahestehenden
GP0204,EL,COM,Κομμουνιστική ομάδα και Προσκείμενοι
GP0204,ET,COM,Kommunistide ja liitlaste fraktsioon
GP0204,FI,COM,Kommunisti- ja vasemmistopuolueiden ryhmä
GP0204,FR,COM,Groupe communiste et apparentés
GP0204,GA,COM,An Grúpa Cumannach agus Comhghuaillithe
GP0204,HR,COM,Klub zastupnika komunista i saveznika
GP0204,HU,COM,Kommunisták és Szövetségeseik Csoportja
GP0204,IT,COM,Gruppo comunista e apparentanti
GP0204,LV,COM,Komunistu un sabiedroto grupa
GP0204,LT,COM,Komunistu ir sajungininku grupe
GP0204,MT,COM,Gruppi Komunisti u Alleati
GP0204,NL,COM,Communistische Fractie en geestverwanten
GP0204,PL,COM,Grupa Komunistów i Sojuszników
GP0204,PT,COM,Grupo Comunista e Afins
GP0204,RO,COM,Grupul comuniștilor și al afiliaților
GP0204,SK,COM,Skupina komunistov a spojencov
GP0204,SL,COM,Skupina Komunisti in zavezniki
GP0204,SV,COM,Gruppen kommunister och deras samarbetspartner
GP0205,EN,L,Liberal and Democratic Group
GP0205,ES,L,Grupo Democrático y Liberal
GP0205,BG,L,Група на либералите и демократите
GP0205,CS,L,Skupina liberálů a demokratů
GP0205,DA,L,Den liberale og demokratiske Gruppe
GP0205,DE,L,Liberale und Demokratische Fraktion
GP0205,EL,L,Φιλελεύθερη και Δημοκρατική Ομάδα
GP0205,ET,L,Liberaalide ja demokraatide fraktsioon
GP0205,FI,L,Liberal and Democratic Group
GP0205,FR,L,Groupe libéral et démocratique
GP0205,GA,L,An Grúpa Liobrálach, Daonlathach
GP0205,HR,L,Klub zastupnika liberala i demokrata
GP0205,HU,L,Liberálisok és Demokraták Csoportja
GP0205,IT,L,Gruppo liberale e democratico
GP0205,LV,L,Liberalu un demokratu grupa
GP0205,LT,L,Liberalu ir demokratu grupe
GP0205,MT,L,Grupp Liberali u Demokratiku
GP0205,NL,L,Liberale en Democratische Fractie
GP0205,PL,L,Grupa Liberalna i Demokratyczna
GP0205,PT,L,Grupo Liberal e Democrático
GP0205,RO,L,Grupul Liberal și Democrat
GP0205,SK,L,Skupina liberálov a demokratov
GP0205,SL,L,Liberalno-demokratska skupina
GP0205,SV,L,Liberala och demokratiska gruppen
GP0206,EN,RDE,Group of the European Democratic Alliance
GP0206,ES,RDE,Grupo de Alianza Democrática Europea
GP0206,BG,RDE,Група на Европейския демократичен алианс
GP0206,CS,RDE,Skupina evropské demokratické levice
GP0206,DA,RDE,Gruppen Europæisk Demokratisk Alliance
GP0206,DE,RDE,Fraktion der Sammlungsbewegung der Europäischen Demokraten
GP0206,EL,RDE,Ομάδα Συνασπισμού των Ευρωπαίων Δημοκρατών
GP0206,ET,RDE,Euroopa demokraatide liidu fraktsioon
GP0206,FI,RDE,Euroopan demokraattien yhteistyöryhmä
GP0206,FR,RDE,Groupe du rassemblement des démocrates européens
GP0206,GA,RDE,Grúpa Chomhaontas Daonlathach na hEorpa
GP0206,HR,RDE,Klub zastupnika Europskog demokratskog saveza
GP0206,HU,RDE,Az Európai Demokrata Szövetség Csoportja
GP0206,IT,RDE,Gruppo dell'Alleanza democratica europea
GP0206,LV,RDE,Eiropas Demokratu alianses grupa
GP0206,LT,RDE,Europos demokratinio aljanso grupe
GP0206,MT,RDE,Grupp ta’ l-Alleanza Demokratika Ewropea
GP0206,NL,RDE,Fractie van verenigde Europese democraten
GP0206,PL,RDE,Grupa Europejskiego Sojuszu Demokratycznego
GP0206,PT,RDE,Grupo da Aliança dos Democratas Europeus
GP0206,RO,RDE,Grupul Adunării Democraților Europeni
GP0206,SK,RDE,Skupina Európskej demokratickej aliancie
GP0206,SL,RDE,Skupina Evropske demokratske zveze
GP0206,SV,RDE,Gruppen Europeiska demokratiska alliansen
GP0207,EN,ARC,Rainbow Group: Federation of the Green-Alternative European Links, Agelev-Ecolo, the Danish People's Movement against Membership of the European Community and the European Free Alliance in the European Parliament
GP0207,ES,ARC,Grupo Arco Iris: Federación de la Alianza Alternativa-Verde Europea, del Agalev-Ecolo, del Movimiento Popular Danés contra la Pertenencia a la Comunidad Europea y de la Alianza Libre Europa en el seno del Parlamento Europeo
GP0207,BG,ARC,Група Дъга: Федерация на Зеления алианс- Европейска алтернатива, Агалев-Еколо, Датското народно движение срещу членство в Европейската общност и Европейски свободен алианс в Европейския парламент
GP0207,CS,ARC,Skupina Duha: Federace zelených alternativních evropských spojení, Agelev-Ecolo, Dánské lidové hnutí proti členství v Evropském společenství
GP0207,DA,ARC,Regnbuegruppen: Sammenslutning af: Den Grønne-Alternative Europæiske sammenslutning, Agalev-Ecolo, Folkebevægelsen mod EF og Den Europæiske Frie Alliance
GP0207,DE,ARC,Regenbogen-Fraktion: Föderation von: Grün-Alternatives europäisches Bündnis
GP0207,EL,ARC,Ομάδα 'Ουράνιο Τόξο': Ομοσπονδία του Ευρωπαϊκού Συνασπισμού Πράσινων και Εναλλακτικών, του Agalev-Ecolo, του Λαΐκού Κινήματος Δανίας ενάντια στη Συμμετοχή στην Ευρωπαϊκή Κοινότητα, και της Ελεύθερης Ευρωπαϊκής Συμμαχίαςμ στα πλαίσια του Ευρωπαϊκού Κοινοβουλίου
GP0207,ET,ARC,“Rainbow fraktsioon”: Roheliste ja alternatiivsete Euroopa vasakpoolsete liit, Agelev-Ecolo, Taani rahvaliikumine Euroopa Ühenduse liikmelisuse vastu
GP0207,FI,ARC,Sateenkaariryhmä: Euroopan vaihtoehtoisten vihreiden, Agalevin ja Ecolon
GP0207,FR,ARC,Groupe arc-en-ciel: Fédération de l'Alliance verte-Alternative européenne, d'Agalev-Ecolo, du Mouvement poupulaire danois contre l'appartenence à la Communauté européenne, et de l'Alliance libre européenne au sein du Parlement européen
GP0207,GA,ARC,An Grúpa Bogha Ceatha, Cónaidhm na Nasc Eorpach Glas-Ailtéarnachta, Agelev-Ecolo, Gluaiseacht Phobal na Danmhairge i gcoinne comhaltais sa Chomhphobal Eorpach agus Grúpa na Saor-Chomhghuaillíochta Eorpaí i bParlaimint na hEorpa
GP0207,HR,ARC,Klub zastupnika Duga: Federacija Saveza zelenih i europske alternative, Agelev-Ecola, Danskog pučkog pokreta protiv članstva u Europskoj zajednici i Europskog slobodnog saveza u Europskom parlamentu
GP0207,HU,ARC,Szivárvány (Rainbow) Csoport: Az Európai Baloldai Zöld Alternatívok szövetsége, az Agelev-Ecolo és Dán Népi Mozgalom az Európai Uniós tagság ellen
GP0207,IT,ARC,Gruppo 'Arcobaleno': Federazione delle Alleanze verde-Alternativa europea, d'Agalev-Ecolo, del Movimento popolare danese contro l'appartenenza alla Comunità europea, e dell'Alleanza libera europea al Parlamento europeo
GP0207,LV,ARC,Varaviksnes grupa: Zalo alternativo Eiropas grupu, Agelev-Ecolo, Danijas Tautas kustibas pret lidzdalibu Eiropas Kopiena federacija
GP0207,LT,ARC,„Vaivorykštes” grupes: Žaliuju alternatyviu Europos ryšiu federacija, Agelev-Ecolo, Danijos liaudies judejimas prieš Europos Bendrijos naryste
GP0207,MT,ARC,Grupp tal-Qawsalla: Federazzjoni tar-Rabtiet Ewropej Alternattiva Hodor, Agelev-Ecolo, l-Moviment tal-Poplu Daniz kontra s-Shubija fil-Komunita’ Ewropea
GP0207,NL,ARC,Regenboogfractie: Federatie van Groen Alternatieve Europese Alliante, Agalev en Ecolo, Deense Volksbeweging tegen het lidmaatschap van de Europese Gemeenschap en de Europese Vrije Alliantie, binnen het Europese Parlement
GP0207,PL,ARC,Grupa Tecza: Federacja Europejskiej Lewicy Zielonej Alternatywy, Agelev-Ecolo, Dunskiego Ludowego Ruchu Przeciwko Czlonkostwu we Wspólnocie Europejskiej
GP0207,PT,ARC,Grupo Arco-íris: Federação da Aliança Alternativa-Verde Europeia, de Agalev-Ecolo, do Movimento Popular Dinamarquês contra a Integração na Comunidade Europeia e da Aliança Livre Europeia no Parlamento Europeu
GP0207,RO,ARC,Grupul„Arc-en-ciel”: Federația Alianța Verzi-Alternativa Europeană, Agalev-Ecolo, Mișcarea Populară daneză împotriva apartenenței la Comunitatea Europeană și Alianța Liberă europeană din Parlamentul European
GP0207,SK,ARC,Skupina Rainbow: Federácia Zelenej alternatívnej európskej lavice, Agelev-Ecolo, Dánskeho ludového hnutia proti clenstvu v Európskom spolocenstve
GP0207,SL,ARC,Skupina Mavrica: Federacija zelenih alternativnih evropskih povezav, Agelev-Ecolo, dansko ljudsko gibanje proti članstvu v Evropski skupnosti
GP0207,SV,ARC,Regnbågsgruppen: Sammanslutningen av Gröna alternativa europeiska länkar, Agelev-Ecolo, Danska folkrörelsen mot medlemskap i Europeiska gemenskapen Regnbågsgruppen i Europaparlamentet
GP0208,EN,DR,Group of the European Right
GP0208,ES,DR,Grupo de Derechas Europeas
GP0208,BG,DR,Група на Европейската десница
GP0208,CS,DR,Skupina Evropské pravice
GP0208,DA,DR,De Europæiske Højrepqrtiers Gruppe
GP0208,DE,DR,Fraktion der Europäischen Rechten
GP0208,EL,DR,Ομάδα των Κομμάτων της Ευρωπαϊκής Δεξιάς
GP0208,ET,DR,Euroopa parempoolsete fraktsioon
GP0208,FI,DR,Euroopan oikeistopuolueen ryhmä
GP0208,FR,DR,Groupe des droites européennes
GP0208,GA,DR,Grúpa Eite Dheis na hEorpa
GP0208,HR,DR,Klub zastupnika europske desnice
GP0208,HU,DR,Az Európai Jobboldal Csoportja
GP0208,IT,DR,Gruppo delle destre europee
GP0208,LV,DR,Eiropas tiesibu grupa
GP0208,LT,DR,Europos dešiniuju grupe
GP0208,MT,DR,Grupp tal-Lemin Ewropew
GP0208,NL,DR,Europese Rechtse Fractie
GP0208,PL,DR,Grupa Prawicy Europejskiej
GP0208,PT,DR,Grupo das Direitas Europeias
GP0208,RO,DR,Grupul liniilor europene
GP0208,SK,DR,Skupina Európskej pravice
GP0208,SL,DR,Skupina evropske desnice
GP0208,SV,DR,Gruppen Europeiska högern
NA,EN,NI,Non-attached Members
NA,ES,NI,No inscritos
NA,BG,НЧ,Независими членове
NA,CS,NI,Nezařazení poslanci
NA,DA,NI,Løsgængere
NA,DE,NI,Fraktionslos
NA,EL,NI,Μη Εγγεγραμμένοι
NA,ET,NI,Fraktsioonilise kuuluvuseta parlamendiliikmed
NA,FI,NI,Sitoutumattomat
NA,FR,NI,Non-inscrits
NA,GA,NI,Feisirí Neamhcheangailte
NA,HR,NI,Nezavisni zastupnici
NA,HU,NI,független képviselők
NA,IT,NI,Non iscritti
NA,LV,NI,Pie politiskajām grupām nepiederošie deputāti
NA,LT,NI,Nepriklausomi nariai
NA,MT,NI,Membri mhux affiljati
NA,NL,NI,Niet-fractiegebonden leden
NA,PL,NI,Niezrzeszeni
NA,PT,NI,Não Inscritos
NA,RO,NI,Deputați neafiliați
NA,SK,NI,Nezaradení poslanci
NA,SL,NI,Samostojni poslanci
NA,SV,NI,Grupplösa
