1622484518510,-6.2919273,3.3463624,6.021837
1622484518510,-6.725327,3.3882368,6.2087765
1622484518510,-6.520741,3.418147,5.6186466
1622484518527,-6.215357,2.9955149,5.3539405
1622484518543,-6.005985,1.9827527,6.2327046
1622484518562,-6.2644095,1.8607187,6.934101
1622484518583,-6.699006,2.0437696,7.4177504
1622484518601,-6.320641,1.9193429,7.03101
1622484518622,-6.476474,2.059323,6.541379
1622484518642,-6.498009,1.5900307,6.6385875
1622484518666,-5.9437714,1.1330016,7.754241
1622484518682,-5.382355,1.2849457,7.986345
1622484518700,-5.875576,1.9061823,7.165008
1622484518719,-5.659923,2.2510478,7.515856
1622484518738,-6.3792653,1.9600209,7.767401
1622484518769,-6.6774707,2.0545373,8.259127
1622484518787,-6.445367,1.931307,7.9648094
1622484518807,-6.8521466,2.2666013,7.9911304
1622484518827,-6.861718,2.2259233,7.361519
1622484518846,-6.611668,2.1801605,6.748657
1622484518911,-6.9299135,2.4412773,6.6011996
1622484518911,-8.482556,2.8220353,6.352346
1622484518911,-9.643674,2.9751759,5.9297137
1622484518923,-9.452248,2.8196423,5.7394843
1622484518942,-8.592627,3.9652061,9.100801
1622484518962,-7.094121,3.3702908,7.9600234
1622484518982,-6.5697937,3.5820556,4.9375896
1622484519001,-6.7348986,4.3504505,3.7271204
1622484519021,-6.509973,4.7599225,2.6772695
1622484519040,-6.418747,5.4314084,1.4587245
1622484519065,-6.352944,5.898308,0.5706882
1622484519083,-5.4290156,6.4405813,2.6799614
1622484519100,-3.4381871,6.200103,2.2968106
1622484519118,-3.0059834,5.2435718,2.379363
1622484519137,-3.106781,4.966902,4.0384865
1622484519157,-3.4226336,5.0126643,5.1062837
1622484519178,-4.77069,5.6997037,6.3834524
1622484519197,-6.117251,6.8871417,5.5600224
1622484519216,-6.229714,7.000801,2.9108686
1622484519235,-7.600502,7.1048884,2.9922247
1622484519255,-9.735797,6.9768724,5.7981086
1622484519274,-10.343873,5.9712887,4.8882375
1622484519295,-6.457331,5.1179485,0.104985096
1622484519313,-2.4924238,5.938986,-0.81565344
1622484519333,1.0615159,6.8656063,-0.5736792
1622484519353,0.041575294,7.816155,0.6628119
1622484519372,-3.484847,8.068598,2.9180472
1622484519391,-7.2987075,7.881958,3.298805
1622484519411,-10.114162,7.813762,2.1038892
1622484519431,-10.439885,7.9944205,0.72023964
1622484519456,-8.890832,7.9513497,-0.112761766
1622484519475,-6.9155564,8.033902,-0.35353956
1622484519490,-5.956932,8.215756,-0.5054838
1622484519509,-5.2193446,7.836494,-0.85034937
1622484519528,-4.92742,7.2643104,-1.463211
1622484519548,-5.280361,7.28106,-2.6578279
1622484519568,-5.4684973,7.644769,-4.017549
1622484519586,-6.2871413,8.154739,-4.6953163
1622484519607,-8.257631,8.408678,-4.838886
1622484519626,-9.866505,8.52114,-4.6064825
1622484519653,-12.041282,8.719745,-3.906283
1622484519664,-12.29522,9.028718,-3.7016966
1622484519685,-10.77847,9.110074,-3.5330026
1622484519704,-9.096615,8.809476,-2.3632114
1622484519723,-8.602198,8.894421,-1.3100704
1622484519743,-9.16481,8.919545,-0.89461654
1622484519762,-8.623733,8.95813,0.095413804
1622484519782,-8.785547,8.516355,0.49651068
1622484519801,-9.040383,8.086544,0.20309082
1622484519821,-8.088638,7.995617,-0.36670008
1622484519846,-7.286743,7.8053875,-0.6155536
1622484519859,-5.933004,6.862017,-0.65024954
1622484519879,-4.7898326,6.298208,-0.8060821
1622484519899,-3.3484561,5.940182,-0.89342016
1622484519919,-2.594418,6.30419,-1.1793624
1622484519937,-2.801397,6.3532434,-1.430908
1622484519957,-3.5039897,5.879165,-1.3651053
1622484519977,-5.0327044,6.2922263,-1.3926228
1622484519997,-6.6332035,6.6451674,-2.4352953
1622484520015,-6.9526453,7.804191,-3.9553359
1622484520035,-5.8731833,9.634401,-3.2766714
1622484520055,-4.7635117,9.439087,-1.2598212
1622484520075,-5.0566325,8.955737,-0.20039889
1622484520093,-5.4684973,8.442178,-0.50428736
1622484520113,-5.1882377,8.5474615,-1.9133608
1622484520133,-5.0697927,8.841779,-2.8480573
1622484520153,-5.179863,9.106484,-3.3616166
1622484520172,-5.0135617,8.159525,-3.4896326
1622484520191,-4.2272205,7.2619176,-3.074478
1622484520211,-2.5298119,6.2108703,-5.2052865
1622484520236,-1.2846466,5.4349976,-7.1300135
1622484520249,-0.45044887,6.237191,-6.745666
1622484520274,-1.0776675,6.852446,-3.4585261
1622484520289,-2.9593234,6.4477596,-0.50069815
1622484520309,-3.757928,8.368,0.6903293
1622484520327,-4.51077,11.779567,-1.1063814
1622484520351,-3.560221,11.2552395,-1.038186
1622484520367,-2.0724835,9.702597,-1.282553
1622484520387,-1.9827527,9.162716,-1.7431713
1622484520405,-2.0485554,8.195417,-1.585245
1622484520427,-1.2774682,8.499605,-0.8491529
1622484520445,-1.2272189,12.002099,-1.815255
1622484520466,-4.0127635,11.614162,-2.3886352
1622484520483,-5.6407804,10.599008,-1.977967
1622484520503,-6.0777693,9.28834,-0.31764722
1622484520523,-0.15104693,5.11077,-0.1585245
1622484520542,2.5519454,6.739983,-0.9592228
1622484520562,0.043968115,11.792727,0.33708888
1622484520582,-2.821736,11.050354,1.9028922
1622484520600,-1.9815563,8.385946,3.490231
1622484520631,-0.34396824,7.3396845,4.0348973
1622484520640,-2.748755,5.7750773,1.5762719
1622484520660,-2.653042,3.487539,2.4212375
1622484520684,-2.1705892,12.240185,3.9200418
1622484520698,2.2202404,10.727323,0.14207384
1622484520718,5.139783,11.232508,-1.1494522
1622484520738,2.0288146,13.066307,-2.8145576
1622484520749,-1.9803598,13.597813,-2.5034907
1622484520766,-4.0570307,10.763215,-3.011068
1622484520786,-2.4242284,8.085348,-3.2946177
1622484520826,-1.131506,6.640382,-1.457229
1622484520827,1.899303,10.77518,0.4869394
1622484520848,2.3745773,7.932207,1.1297114
1622484520864,1.1069796,8.069795,9.317352
1622484520885,-2.3608186,15.485451,6.6278195
1622484520903,1.0830513,8.943773,-0.76301134
1622484520923,0.424726,8.853743,-0.6658029
1622484520942,-0.5521438,9.739685,1.5631114
1622484520961,0.17198412,10.966605,3.042474
1622484520981,0.7537391,11.907583,2.4942186
1622484521007,0.7908279,10.085748,1.6875381
1622484521020,0.93708915,13.43869,1.1165509
1622484521040,3.78724,12.692728,2.841477
1622484521060,1.3055838,4.7563334,2.922833
1622484521092,-5.5713882,6.268298,1.0902299
1622484521099,-10.716256,8.084151,-1.308874
1622484521118,-4.534698,7.812566,-1.5840486
1622484521138,-0.92572325,9.244072,-0.7833503
1622484521157,-3.9433718,10.390832,-0.46002015
1622484521177,-2.5238297,9.720543,0.57427746
1622484521200,-0.78424764,8.423035,1.4419748
1622484521215,-1.6091732,9.166306,0.96550393
1622484521236,-1.7467605,11.172688,-0.6406783
1622484521254,-0.62751776,10.947463,-1.3256238
1622484521292,2.7852457,10.414761,1.5448661
1622484521294,2.1807587,10.038788,2.3338995
1622484521314,-1.9202402,9.585348,-0.51266223
1622484521333,0.92153585,9.171091,-1.6283158
1622484521353,2.1807587,9.313464,0.9128618
1622484521371,0.6269195,12.192328,2.6581268
1622484521399,0.37567315,10.493724,3.176472
1622484521410,-1.0968101,8.048259,1.4994025
1622484521432,0.59581286,7.8352976,0.98584294
1622484521449,-1.5684953,9.223733,-1.843969
1622484521477,-0.2431706,9.327821,-1.3124632
1622484521491,-0.35353956,9.996914,1.7952151
1622484521508,-0.40498522,12.514462,2.515754
1622484521527,-0.36430725,9.526724,0.81834537
1622484521547,2.8031917,8.692227,-0.24107689
1622484521568,3.3454652,9.435498,1.4312071
1622484521586,1.750948,9.2177515,1.8299111
1622484521605,1.5188441,7.3169527,8.9730846E-4
1622484521625,0.51086766,8.295917,-1.6857436
1622484521644,-0.037387855,11.927922,2.1915264
1622484521675,-0.19411774,12.392428,2.8402805
