1622484576298,-0.13774605,0.3208475,-0.38605547
1622484576318,-0.2935121,0.025655584,-0.04703524
1622484576337,-0.28007346,-0.29381752,0.32802498
1622484576360,-0.25502872,-0.35245886,0.44164258
1622484576377,-0.030847786,-0.08979455,0.38422292
1622484576396,0.41018394,0.41552883,0.27976805
1622484576432,0.70155805,0.6726955,0.0775776
1622484576434,0.8170082,0.81135786,-0.38666633
1622484576455,0.76569706,0.75699246,-0.48989952
1622484576483,0.64780354,0.6305471,-0.10995251
1622484576493,0.589773,0.56946236,0.28404397
1622484576512,0.581832,0.4845546,0.4227063
1622484576532,0.6649072,0.582901,0.24372806
1622484576551,0.66612893,0.9194778,-0.131943
1622484576571,0.52135813,1.226734,-0.7275191
1622484576595,0.33932567,1.6243956,-1.2723949
1622484576620,0.40590802,1.910883,-1.5857595
1622484576630,0.589773,2.2205825,-1.7971126
1622484576650,0.7748597,2.279224,-1.8704143
1622484576683,1.1059389,2.163163,-1.6590612
1622484576688,1.5127633,1.9652483,-1.1319
1622484576707,1.7479395,1.7740531,-0.53449136
1622484576727,1.737555,1.5156648,-0.26266432
1622484576746,1.5714046,1.0434798,-0.14293826
1622484576766,1.329509,0.735002,-0.05131117
1622484576791,1.0790616,0.774707,0.018936265
1622484576820,0.9422319,1.154654,-0.114228435
1622484576824,0.9239065,1.326302,-0.16309622
1622484576845,1.0027058,1.2218472,0.002443389
1622484576863,1.14992,0.99949884,0.11361759
1622484576885,1.3301198,1.0324845,0.12949961
1622484576903,1.5946168,1.3409624,0.1111742
1622484576922,1.9214201,1.3916627,0.21562909
1622484576942,2.2042422,1.2023001,0.35490227
1622484576961,2.3186235,0.9591829,0.4086568
1622484576980,2.2752533,0.8932114,0.3164189
1622484577013,2.1578178,1.2810994,-0.023212196
1622484577019,2.07291,1.8895032,-0.3475721
1622484577039,1.9672335,2.0892503,-0.34512872
1622484577059,1.7491611,1.9511988,-0.21440738
1622484577086,1.457787,1.6897563,-0.08674031
1622484577098,1.1309837,1.6824261,-0.047646087
1622484577119,0.99842983,1.7422891,-0.16065283
1622484577137,1.0509627,1.546818,-0.05986303
1622484577157,1.0521845,1.3843327,0.2907633
1622484577175,1.0882244,1.3751699,0.42942563
1622484577199,1.07784,1.3342432,0.40987852
1622484577214,0.90558106,1.3470709,0.2816006
1622484577234,0.56595,1.2664391,0.23028941
1622484577253,0.08215895,0.9555178,0.30969957
1622484577290,-0.36803547,0.902985,0.38239038
1622484577292,-0.6759025,0.774707,0.56564456
1622484577312,-0.785855,0.8797728,0.7769977
1622484577331,-0.5793886,1.1619842,0.7806628
1622484577351,-0.40957308,1.378835,0.7470662
1622484577371,-0.02535016,1.3989929,0.7434011
1622484577407,0.10659285,1.4796247,0.88633937
1622484577410,0.15423894,1.6017942,0.79532313
1622484577429,0.11514471,1.6512729,0.5583144
1622484577448,-0.32771957,1.474738,0.14721419
1622484577476,-1.1853491,0.7087355,-0.01343864
1622484577488,-1.4803883,0.39903596,0.2015796
1622484577507,-1.33745,0.8840487,0.8185353
1622484577526,-1.2403253,1.2371184,1.1227373
1622484577546,-1.2360494,1.2939272,0.9901834
1622484577570,-1.3313416,1.3434058,1.2424634
1622484577598,-1.1468657,1.2872078,1.5112361
1622484577605,-0.84632885,1.3464601,1.1563338
1622484577625,-1.1865708,1.1363286,0.6267293
1622484577644,-1.4962704,1.0422581,0.6071822
1622484577668,-1.4999354,1.210852,1.227803
1622484577683,-1.1395355,1.3739482,1.2699515
1622484577702,-0.9184089,1.2676607,0.7146913
1622484577722,-0.7473716,1.0844066,0.5900785
1622484577741,-0.59649235,1.0850174,0.731795
1622484577761,-0.3631487,0.618941,0.22173755
1622484577780,-0.4511107,0.14003673,0.080020994
1622484577799,-0.5543439,0.36116344,0.563812
1622484577819,-0.68323267,0.6592569,0.7348493
1622484577839,-0.6190937,0.5169295,0.7006418
1622484577859,-0.37597647,0.39048412,0.6230642
1622484577878,-0.53785104,0.5712949,0.46363306
1622484577898,-1.0137011,0.7832589,0.6114581
1622484577917,-1.3221788,0.89260054,0.6969767
1622484577937,-1.4871076,0.65986776,0.7934906
1622484577956,-1.4467918,0.49310645,0.76722413
1622484577975,-1.6868547,0.49982578,0.73607093
1622484577995,-1.4877185,0.23716144,0.68598145
1622484578014,-1.3924264,0.14370182,0.95170003
1622484578034,-1.2012311,0.31901497,1.0897515
1622484578054,-0.9037485,0.44057357,0.92848784
1622484578073,-0.19455485,0.34161633,0.6456655
1622484578093,0.42179003,0.11361759,0.8582404
1622484578112,0.91291124,-0.13927318,0.8875611
1622484578132,0.8958075,-0.14904673,0.33535513
1622484578153,0.5989357,-0.2987043,-0.1643179
1622484578179,0.6502469,-0.73607093,-0.32008398
1622484578189,0.581832,-0.69453335,-0.1783674
1622484578210,0.14263284,-1.0457705,0.29198498
1622484578228,-0.2892362,-0.14782503,0.8686248
1622484578248,-0.6221479,0.14797775,0.4654656
1622484578272,-0.81212145,-0.24128467,-0.05375456
1622484578288,-0.7901309,-0.24067383,-0.21990502
1622484578307,-0.5158605,-0.067804046,-0.26816195
1622484578327,-0.11331217,-0.15393351,-0.23761958
1622484578349,0.14141114,-0.010384403,-0.092848785
1622484578365,0.0051922016,0.27259058,0.33657685
1622484578384,-0.16706672,0.48577628,0.80815095
1622484578404,-0.03939965,0.7404996,0.5387673
1622484578423,0.36070532,0.4008685,0.63161606
1622484578443,0.5482354,-0.29626092,0.45019442
1622484578462,0.39979953,-0.62795097,0.014049487
1622484578482,0.042453885,-0.23884128,0.12827793
1622484578502,-0.1603474,0.5358658,0.49356458
1622484578522,-0.13224843,1.278656,0.9058865
1622484578540,-0.7473716,1.5462071,1.3542484
1622484578564,-1.3484453,1.3000357,0.9510892
1622484578582,-0.74248487,0.19012621,0.5204419
1622484578599,-0.11880979,-0.26571855,-0.05070032
1622484578618,-0.21898875,-0.29015246,-0.1643179
1622484578638,-0.7461499,-0.6927008,0.124001995
1622484578657,-0.7174401,-1.0439379,0.20219044
1622484578677,-0.34604496,-0.9865183,0.083075225
1622484578697,0.098651834,-0.10140064,-0.04886778
1622484578716,-0.11209047,0.1357608,-0.050089475
1622484578736,-0.30023143,0.2365506,-0.19974706
1622484578765,-0.11025793,0.32756683,-0.031764057
1622484578784,0.104760304,0.32634515,-0.0787993
1622484578803,0.16889927,-0.027488127,0.1331647
1622484578823,0.07177455,-0.27732465,0.29442838
1622484578843,0.10414946,-0.14965758,0.28893074
1622484578862,0.17622943,-0.175924,0.19852535
1622484578882,0.4126273,0.21883602,-0.17775655
1622484578902,0.3826958,0.43629766,-0.25289077
1622484578921,0.18111621,0.44057357,-0.13744064
1622484578942,0.005803049,0.34894648,-0.10628742
1622484578967,-0.006413896,0.29946786,-0.08551861
1622484578980,0.05467083,0.2933594,-0.076355904
1622484578999,0.09987353,0.3141282,-0.11667182
1622484579018,0.0387888,0.16569231,0.1783674
1622484579038,-0.014965758,0.052532863,0.04459185
1622484579058,0.003970507,0.087962,-0.012827792
1622484579077,0.030236939,0.07452337,-0.014660334
1622484579097,0.041843038,0.031764057,-0.043981
1622484579117,0.044897273,-0.036650836,-0.07269082
1622484579138,0.036956258,-0.10384403,-0.07818845
1622484579155,0.0027488125,-0.20768806,-0.05803049
1622484579174,-0.028404398,-0.28037888,-0.043981
1622484579194,-0.036956258,-0.26816195,-0.029931515
1622484579213,-0.098651834,-0.33169007,-0.050089475
1622484579233,-0.6203154,-0.45935714,-0.5167768
1622484579253,-0.91718715,-0.5363239,-0.9303204
1622484579279,-0.7950177,-0.43858832,-0.6071822
1622484579292,-0.37841988,-0.35490227,-0.42453885
1622484579311,-0.39063683,-0.7653916,-1.0225583
1622484579330,-0.47920966,-0.7305733,-0.9468132
1622484579353,-0.23181653,-0.5283829,-0.9468132
1622484579370,-0.20188501,-0.4086568,-1.0384403
1622484579390,-0.10353861,-0.33291176,-1.1624423
1622484579408,-0.09681929,-0.18936265,-1.2058125
1622484579428,-0.11025793,0.06474981,-1.2662864
1622484579447,0.048562355,0.3049655,-1.3347013
1622484579482,0.2678565,0.42591324,-1.4690876
1622484579487,0.5555656,0.44423866,-1.5692666
1622484579506,0.6270347,0.16630317,-1.5991981
1622484579527,0.45783,0.6543701,-1.335923
1622484579546,0.6166503,0.618941,-1.0445489
1622484579565,0.76875126,0.14431266,-0.6835381
1622484579584,0.73332214,-0.1808108,-0.08246438
1622484579604,0.617872,0.061084725,0.56930965
1622484579623,0.51769304,-0.10323319,0.8258655
1622484579643,0.37964156,-0.12583454,0.81181604
1622484579662,0.32588702,-0.16004199,0.39338565
1622484579681,0.34971005,-0.21746163,-0.0684149
1622484579701,0.32222193,-0.32802498,-0.002443389
1622484579720,0.7351547,-1.4434321,-0.051922016
1622484579740,1.2586508,-1.5484978,0.08063184
1622484579759,-0.101706065,0.007941014,-0.12461284
1622484579779,0.229984,0.037261683,-0.13011047
1622484579798,0.16828842,0.02687728,-0.09834641
1622484579818,0.16951011,0.029931515,-0.09529217
1622484579838,0.17928366,0.015882028,-0.117893524
1622484579857,0.2055501,-0.018325418,-0.17164809
1622484579878,0.2171562,-0.05803049,-0.23700874
1622484579897,0.21410197,-0.1331647,-0.28404397
1622484579917,0.16217995,-0.19486028,-0.2816006
1622484579937,0.11697725,-0.299926,-0.26266432
1622484579955,0.010689827,-0.33657685,-0.21623993
1622484579974,-0.14690876,-0.37078428,-0.16065283
1622484579994,-0.47493374,-0.37506023,-0.032374904
1622484580013,-0.9061919,-0.3219165,0.27304873
1622484580033,-1.1529742,-0.40132666,0.591911
1622484580053,-1.5262018,-0.5161659,0.81487024
1622484580079,-2.0270965,-0.69453335,1.0964708
1622484580092,-2.3819988,-0.98285323,1.4006728
1622484580111,-2.1480443,-0.6420005,1.3304254
1622484580138,-1.7882553,-0.38300124,1.0390512
1622484580150,-1.6648642,-0.35123718,0.9822424
1622484580169,-1.7955855,-0.32985753,1.1972606
1622484580189,-1.937913,0.092848785,1.4177765
1622484580208,-1.9030946,0.5981722,1.4177765
1622484580228,-1.6880764,0.9652914,1.1386193
1622484580248,-1.4877185,1.2554438,0.9205468
1622484580268,-1.2916366,1.3354648,0.76478076
1622484580295,-1.0961654,1.3049225,0.62795097
1622484580306,-0.8890882,1.2578872,0.55403847
1622484580336,-0.63558656,1.1894723,0.59130013
1622484580345,-0.3747548,1.0575293,0.57602894
1622484580365,-0.09743014,0.98300594,0.4715741
1622484580384,0.18844637,0.9292514,0.32558158
1622484580404,0.43767205,0.8803836,0.20280129
1622484580423,0.6465818,0.950631,0.23090026
1622484580442,0.8066238,1.0624161,0.335966
1622484580463,0.96361154,1.1283876,0.34085277
1622484580494,1.061958,1.1815313,0.22662434
1622484580501,1.0399674,1.1931374,0.14232741
1622484580541,0.99171054,1.0251545,0.1887518
1622484580541,0.9495621,0.67025214,0.24128467
1622484580560,0.79990447,0.1577513,0.099568106
1622484580584,0.5793886,-0.21135315,-0.13988402
1622484580599,0.7950177,-0.3426853,-0.6346703
1622484580619,0.005803049,-0.52166355,-0.76172656
1622484580638,-0.44500223,-1.3456966,0.14965758
1622484580659,0.7094991,-1.271784,0.47646087
1622484580695,0.88114715,-0.7769977,-0.16248538
1622484580697,0.83166856,-0.9009997,-0.82281125
1622484580716,1.385707,-0.84724516,-0.71774554
1622484580736,1.7943639,-0.54915166,-0.49539712
1622484580750,1.7180079,-0.83869326,-0.40499175
1622484580764,1.6050012,-0.94925666,-0.45202696
1622484580784,1.346002,-0.97613394,-0.6804838
1622484580803,1.1474766,-1.0030112,-0.88511765
1622484580823,1.1621369,-0.95719767,-0.8405258
1622484580844,1.1755755,-0.8283089,-0.7146913
1622484580862,1.1554176,-0.7543964,-0.5870242
1622484580888,1.002095,-0.7550072,-0.4550812
1622484580901,0.7870767,-0.7085828,-0.38177955
1622484580920,0.6484144,-0.5241069,-0.38849884
1622484580940,0.62642384,-0.33657685,-0.4923429
1622484580959,0.6453601,-0.28282228,-0.7043069
1622484580979,0.5347968,-0.37689275,-0.7592831
1622484581003,0.50975204,-0.5271612,-0.66276926
1622484581018,0.4395046,-0.860073,-0.5076141
1622484581038,0.15973656,-1.0781454,-0.36895174
1622484581058,-0.04367558,-1.1160179,-0.20219044
1622484581103,-0.32771957,-0.98285323,0.028709821
1622484581103,-0.7302679,-0.6255076,0.343907
1622484581124,-0.8054021,0.3385621,0.84724516
1622484581135,-1.2989666,0.6952969,0.9706363
1622484581155,-1.7711517,0.83518094,0.9431482
